provider_id_source_1,provider_id_source_2,source_system_1,source_system_2,npi_1,npi_2,email_1,email_2,phone_1,phone_2,name_sim,addr_sim,city_sim,npi_match,email_match,phone_match,postal_match,state_match,match_score,decision,block_key,scored_at
CRM_A_P_PROV_01716_472,CRM_B_P_PROV_01716_263,CRM_A,CRM_B,,,gwalla@example.com,gwalla@example.com,2499196084,2499196084,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::gwalla@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01712_672,CRM_B_P_PROV_01712_540,CRM_A,CRM_B,8790343565.0,,binabalan@example.org,binabalan@example.org,4997475473,4997475473,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::binabalan@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00564_282,CRM_B_P_PROV_00564_836,CRM_A,CRM_B,,,theodorevarma@example.org,theodorevarma@example.org,3116491334,3116491334,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::theodorevarma@example.org,2026-02-05T14:34:20
CRM_B_P_PROV_00562_915,CRM_B_P_PROV_00562_261,CRM_B,CRM_B,,9256181725.0,imaran20@example.com,imaran20@example.com,4654950050,4654950050,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::imaran20@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00562_595,CRM_B_P_PROV_00562_915,CRM_A,CRM_B,9256181725.0,,imaran20@example.com,imaran20@example.com,4654950050,4654950050,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::imaran20@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_00558_604,CRM_A_P_PROV_00558_967,CRM_B,CRM_A,,,ekapad55@example.org,ekapad55@example.org,3342643350,3342643350,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::ekapad55@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00558_297,CRM_A_P_PROV_00558_967,CRM_A,CRM_A,,,ekapad55@example.org,ekapad55@example.org,3342643350,3342643350,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::ekapad55@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00558_297,CRM_B_P_PROV_00558_604,CRM_A,CRM_B,,,ekapad55@example.org,ekapad55@example.org,3342643350,3342643350,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::ekapad55@example.org,2026-02-05T14:34:20
CRM_B_P_PROV_00557_691,CRM_A_P_PROV_00557_399,CRM_B,CRM_A,,,karekantika@example.com,karekantika@example.com,4395873959,4395873959,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::karekantika@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00557_270,CRM_A_P_PROV_00557_399,CRM_A,CRM_A,,,karekantika@example.com,karekantika@example.com,4395873959,4395873959,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::karekantika@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00557_270,CRM_B_P_PROV_00557_691,CRM_A,CRM_B,,,karekantika@example.com,karekantika@example.com,4395873959,4395873959,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::karekantika@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00555_618,CRM_B_P_PROV_00555_573,CRM_A,CRM_B,,,jagdishroy@example.com,jagdishroy@example.com,7080850960,7080850960,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::jagdishroy@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00550_537,CRM_B_P_PROV_00550_724,CRM_A,CRM_B,,,nakuldugar@example.com,nakuldugar@example.com,7964347452,7964347452,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::nakuldugar@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00549_892,CRM_B_P_PROV_00549_528,CRM_A,CRM_B,,,sankarandaksha@example.org,sankarandaksha@example.org,5823133484,5823133484,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::sankarandaksha@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00548_914,CRM_B_P_PROV_00548_794,CRM_A,CRM_B,7248493644.0,,vgoda@example.net,vgoda@example.net,8444835488,8444835488,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::vgoda@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01704_331,CRM_B_P_PROV_01704_468,CRM_A,CRM_B,,,soodvedant@example.net,soodvedant@example.net,4913943032,4913943032,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::soodvedant@example.net,2026-02-05T14:34:20
CRM_B_P_PROV_01700_496,CRM_B_P_PROV_01700_482,CRM_B,CRM_B,,,elijah06@example.com,elijah06@example.com,7884573216,7884573216,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::elijah06@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01700_345,CRM_B_P_PROV_01700_482,CRM_A,CRM_B,,,elijah06@example.com,elijah06@example.com,7884573216,7884573216,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::elijah06@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01700_345,CRM_B_P_PROV_01700_496,CRM_A,CRM_B,,,elijah06@example.com,elijah06@example.com,7884573216,7884573216,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::elijah06@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_01699_561,CRM_A_P_PROV_01699_299,CRM_B,CRM_A,,,prisha10@example.com,prisha10@example.com,6002604690,6002604690,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::prisha10@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01232_557,CRM_B_P_PROV_01232_457,CRM_A,CRM_B,,,harinakshijha@example.net,harinakshijha@example.net,6498283859,6498283859,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,LNCC::mohanty::imphal::US,2026-02-05T14:34:20
CRM_A_P_PROV_00588_705,CRM_B_P_PROV_00588_790,CRM_A,CRM_B,3135774649.0,,diptabava@example.net,diptabava@example.net,0463580688,0463580688,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::diptabava@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00585_782,CRM_B_P_PROV_00585_946,CRM_A,CRM_B,3905625550.0,,saibalasubramanian@example.net,saibalasubramanian@example.net,8144152982,8144152982,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::saibalasubramanian@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00584_118,CRM_B_P_PROV_00584_866,CRM_A,CRM_B,,,agrawaleta@example.com,agrawaleta@example.com,0995123972,0995123972,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::agrawaleta@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_00580_967,CRM_B_P_PROV_00580_785,CRM_B,CRM_B,,,udyatiluthra@example.net,udyatiluthra@example.net,7977961208,7977961208,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::udyatiluthra@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00580_683,CRM_B_P_PROV_00580_785,CRM_A,CRM_B,1293505358.0,,udyatiluthra@example.net,udyatiluthra@example.net,7977961208,7977961208,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::udyatiluthra@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00580_683,CRM_B_P_PROV_00580_967,CRM_A,CRM_B,1293505358.0,,udyatiluthra@example.net,udyatiluthra@example.net,7977961208,7977961208,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::udyatiluthra@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00578_736,CRM_B_P_PROV_00578_982,CRM_A,CRM_B,1463072131.0,,talwarudarsh@example.net,talwarudarsh@example.net,3373204309,3373204309,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::talwarudarsh@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01023_124,CRM_B_P_PROV_01023_310,CRM_A,CRM_B,,,umang81@example.org,umang81@example.org,0818965583,0818965583,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::umang81@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00569_440,CRM_B_P_PROV_00569_482,CRM_A,CRM_B,6934654971.0,,paninijain@example.com,paninijain@example.com,6468677524,6468677524,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::paninijain@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01699_951,CRM_A_P_PROV_01699_299,CRM_A,CRM_A,,,prisha10@example.com,prisha10@example.com,6002604690,6002604690,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::prisha10@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01699_951,CRM_B_P_PROV_01699_561,CRM_A,CRM_B,,,prisha10@example.com,prisha10@example.com,6002604690,6002604690,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::prisha10@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01698_364,CRM_B_P_PROV_01698_931,CRM_A,CRM_B,,,xkeer@example.com,xkeer@example.com,2284554140,2284554140,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::xkeer@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_01695_932,CRM_A_P_PROV_01695_773,CRM_B,CRM_A,,1735888343.0,saanvi16@example.net,saanvi16@example.net,6213250862,6213250862,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::saanvi16@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01695_286,CRM_B_P_PROV_01695_932,CRM_A,CRM_B,1735888343.0,,saanvi16@example.net,saanvi16@example.net,6213250862,6213250862,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::saanvi16@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01692_666,CRM_B_P_PROV_01692_136,CRM_A,CRM_B,,,nbakshi@example.net,nbakshi@example.net,5478726819,5478726819,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::nbakshi@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01689_664,CRM_B_P_PROV_01689_676,CRM_A,CRM_B,,,osha70@example.net,osha70@example.net,0680983831,0680983831,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::osha70@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01684_814,CRM_B_P_PROV_01684_438,CRM_A,CRM_B,,,nikitakhare@example.org,nikitakhare@example.org,9397026638,9397026638,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::nikitakhare@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_01682_573,CRM_B_P_PROV_01682_169,CRM_A,CRM_B,4309234681.0,,chadhabenjamin@example.org,chadhabenjamin@example.org,9409429412,9409429412,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::chadhabenjamin@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00607_198,CRM_B_P_PROV_00607_231,CRM_A,CRM_B,7550942419.0,,warhigrewal@example.com,warhigrewal@example.com,9072801234,9072801234,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::warhigrewal@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00601_471,CRM_B_P_PROV_00601_280,CRM_A,CRM_B,,,smand@example.org,smand@example.org,2710267672,2710267672,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::smand@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00596_533,CRM_B_P_PROV_00596_227,CRM_A,CRM_B,6654385989.0,,jhalakbail@example.com,jhalakbail@example.com,2076836253,2076836253,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::jhalakbail@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_00595_779,CRM_B_P_PROV_00595_978,CRM_B,CRM_B,3954899995.0,,sonilibni@example.com,sonilibni@example.com,9673794577,9673794577,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::sonilibni@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00595_210,CRM_B_P_PROV_00595_978,CRM_A,CRM_B,3954899995.0,,sonilibni@example.com,sonilibni@example.com,9673794577,9673794577,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::sonilibni@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_02083_915,CRM_B_P_PROV_02083_879,CRM_A,CRM_B,6709169445.0,,fiyengar@example.org,fiyengar@example.org,2072508452,2072508452,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,LNCC::banik::ratlam::US,2026-02-05T14:34:20
CRM_B_P_PROV_00589_600,CRM_B_P_PROV_00589_890,CRM_B,CRM_B,,5950966235.0,kjhaveri@example.net,kjhaveri@example.net,0063140352,0063140352,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::kjhaveri@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00589_291,CRM_B_P_PROV_00589_600,CRM_A,CRM_B,5950966235.0,,kjhaveri@example.net,kjhaveri@example.net,0063140352,0063140352,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::kjhaveri@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01675_369,CRM_B_P_PROV_01675_602,CRM_A,CRM_B,,,triptibalasubramanian@example.com,triptibalasubramanian@example.com,1853608780,1853608780,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::triptibalasubramanian@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_01674_845,CRM_B_P_PROV_01674_263,CRM_B,CRM_B,,1790842759.0,ooza@example.com,ooza@example.com,0915956783,0915956783,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,LNPC::wason::33991::US,2026-02-05T14:34:20
CRM_A_P_PROV_01671_191,CRM_B_P_PROV_01671_184,CRM_A,CRM_B,,,krishchatura@example.com,krishchatura@example.com,8780712652,8780712652,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::krishchatura@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01670_248,CRM_B_P_PROV_01670_391,CRM_A,CRM_B,,,vyanjanabawa@example.net,vyanjanabawa@example.net,9403753531,9403753531,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::vyanjanabawa@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01666_404,CRM_B_P_PROV_01666_578,CRM_A,CRM_B,8971223923.0,,dkohli@example.net,dkohli@example.net,0855360622,0855360622,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::dkohli@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01665_621,CRM_B_P_PROV_01665_913,CRM_A,CRM_B,,,lopagoswami@example.org,lopagoswami@example.org,9164230127,9164230127,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::lopagoswami@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_01656_854,CRM_B_P_PROV_01656_709,CRM_A,CRM_B,,,dkrish@example.org,dkrish@example.org,4069572520,4069572520,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::dkrish@example.org,2026-02-05T14:34:20
CRM_B_P_PROV_01654_739,CRM_A_P_PROV_01654_995,CRM_B,CRM_A,,9507631903.0,kamya33@example.org,kamya33@example.org,9233313514,9233313514,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::kamya33@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00620_600,CRM_B_P_PROV_00620_972,CRM_A,CRM_B,,,ekantika66@example.org,ekantika66@example.org,4706810390,4706810390,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::ekantika66@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00616_840,CRM_B_P_PROV_00616_755,CRM_A,CRM_B,,,misraadvika@example.org,misraadvika@example.org,4006157276,4006157276,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::misraadvika@example.org,2026-02-05T14:34:20
CRM_B_P_PROV_00614_151,CRM_B_P_PROV_00614_677,CRM_B,CRM_B,,,bsinghal@example.com,bsinghal@example.com,1629518779,1629518779,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::bsinghal@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00614_274,CRM_B_P_PROV_00614_677,CRM_A,CRM_B,,,bsinghal@example.com,bsinghal@example.com,1629518779,1629518779,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::bsinghal@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00614_274,CRM_B_P_PROV_00614_151,CRM_A,CRM_B,,,bsinghal@example.com,bsinghal@example.com,1629518779,1629518779,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::bsinghal@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00612_427,CRM_B_P_PROV_00612_881,CRM_A,CRM_B,,,hitesh15@example.net,hitesh15@example.net,9423873670,9423873670,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::hitesh15@example.net,2026-02-05T14:34:20
CRM_B_P_PROV_00611_659,CRM_A_P_PROV_00611_459,CRM_B,CRM_A,,,teerthchandran@example.org,teerthchandran@example.org,7245307624,7245307624,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::teerthchandran@example.org,2026-02-05T14:34:20
CRM_B_P_PROV_00611_632,CRM_A_P_PROV_00611_459,CRM_B,CRM_A,,,teerthchandran@example.org,teerthchandran@example.org,7245307624,7245307624,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::teerthchandran@example.org,2026-02-05T14:34:20
CRM_B_P_PROV_00611_632,CRM_B_P_PROV_00611_659,CRM_B,CRM_B,,,teerthchandran@example.org,teerthchandran@example.org,7245307624,7245307624,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::teerthchandran@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00611_764,CRM_A_P_PROV_00611_459,CRM_A,CRM_A,,,teerthchandran@example.org,teerthchandran@example.org,7245307624,7245307624,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::teerthchandran@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00611_764,CRM_B_P_PROV_00611_659,CRM_A,CRM_B,,,teerthchandran@example.org,teerthchandran@example.org,7245307624,7245307624,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::teerthchandran@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00611_764,CRM_B_P_PROV_00611_632,CRM_A,CRM_B,,,teerthchandran@example.org,teerthchandran@example.org,7245307624,7245307624,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::teerthchandran@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00610_886,CRM_B_P_PROV_00610_974,CRM_A,CRM_B,,,brijeshpandit@example.com,brijeshpandit@example.com,7567772266,7567772266,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::brijeshpandit@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00631_419,CRM_B_P_PROV_00631_503,CRM_A,CRM_B,,,raghavacharya@example.net,raghavacharya@example.net,7214364381,7214364381,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::raghavacharya@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00623_559,CRM_B_P_PROV_00623_698,CRM_A,CRM_B,1252339280.0,,kalitapratyush@example.com,kalitapratyush@example.com,7657692778,7657692778,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::kalitapratyush@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_00620_972,CRM_A_P_PROV_00620_842,CRM_B,CRM_A,,,ekantika66@example.org,ekantika66@example.org,4706810390,4706810390,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::ekantika66@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00620_600,CRM_A_P_PROV_00620_842,CRM_A,CRM_A,,,ekantika66@example.org,ekantika66@example.org,4706810390,4706810390,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::ekantika66@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_01654_836,CRM_B_P_PROV_01654_739,CRM_A,CRM_B,9507631903.0,,kamya33@example.org,kamya33@example.org,9233313514,9233313514,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::kamya33@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_01650_980,CRM_B_P_PROV_01650_815,CRM_A,CRM_B,,,anthonymadan@example.org,anthonymadan@example.org,5206334611,5206334611,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::anthonymadan@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_01645_424,CRM_B_P_PROV_01645_884,CRM_A,CRM_B,,,lopagandhi@example.net,lopagandhi@example.net,6441802459,6441802459,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::lopagandhi@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01642_280,CRM_B_P_PROV_01642_536,CRM_A,CRM_B,4826492627.0,,zilmilnagy@example.net,zilmilnagy@example.net,9475763798,9475763798,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::zilmilnagy@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01639_976,CRM_B_P_PROV_01639_289,CRM_A,CRM_B,,,anigam@example.com,anigam@example.com,4715901125,4715901125,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::anigam@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01637_602,CRM_B_P_PROV_01637_105,CRM_A,CRM_B,,,noriudyati@example.net,noriudyati@example.net,4531081246,4531081246,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::noriudyati@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01635_692,CRM_A_P_PROV_01635_232,CRM_A,CRM_A,,,perifalan@example.org,perifalan@example.org,1164792464,1164792464,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::perifalan@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_01634_508,CRM_B_P_PROV_01634_682,CRM_A,CRM_B,3891055285.0,,samar44@example.org,samar44@example.org,1175494495,1175494495,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::samar44@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_01632_986,CRM_B_P_PROV_01632_262,CRM_A,CRM_B,7936552178.0,,yganesan@example.org,yganesan@example.org,3533406201,3533406201,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::yganesan@example.org,2026-02-05T14:34:20
CRM_B_P_PROV_01627_453,CRM_B_P_PROV_01627_192,CRM_B,CRM_B,,,ohayer@example.net,ohayer@example.net,2407904481,2407904481,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::ohayer@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01627_505,CRM_B_P_PROV_01627_192,CRM_A,CRM_B,,,ohayer@example.net,ohayer@example.net,2407904481,2407904481,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::ohayer@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_01627_505,CRM_B_P_PROV_01627_453,CRM_A,CRM_B,,,ohayer@example.net,ohayer@example.net,2407904481,2407904481,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::ohayer@example.net,2026-02-05T14:34:20
CRM_B_P_PROV_01622_626,CRM_B_P_PROV_01622_729,CRM_B,CRM_B,,,mandaladvik@example.com,mandaladvik@example.com,1984105075,1984105075,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::mandaladvik@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01622_616,CRM_B_P_PROV_01622_729,CRM_A,CRM_B,2087815852.0,,mandaladvik@example.com,mandaladvik@example.com,1984105075,1984105075,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::mandaladvik@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_01622_616,CRM_B_P_PROV_01622_626,CRM_A,CRM_B,2087815852.0,,mandaladvik@example.com,mandaladvik@example.com,1984105075,1984105075,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::mandaladvik@example.com,2026-02-05T14:34:20
CRM_B_P_PROV_01621_332,CRM_A_P_PROV_01621_953,CRM_B,CRM_A,,,mdeshmukh@example.org,mdeshmukh@example.org,5153864267,5153864267,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::mdeshmukh@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_01621_492,CRM_A_P_PROV_01621_953,CRM_A,CRM_A,,,mdeshmukh@example.org,mdeshmukh@example.org,5153864267,5153864267,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::mdeshmukh@example.org,2026-02-05T14:34:20
CRM_B_P_PROV_00653_730,CRM_A_P_PROV_00653_398,CRM_B,CRM_A,,,katageorge@example.net,katageorge@example.net,9248762303,9248762303,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::katageorge@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00653_593,CRM_A_P_PROV_00653_398,CRM_A,CRM_A,,,katageorge@example.net,katageorge@example.net,9248762303,9248762303,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::katageorge@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00653_593,CRM_B_P_PROV_00653_730,CRM_A,CRM_B,,,katageorge@example.net,katageorge@example.net,9248762303,9248762303,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::katageorge@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00649_196,CRM_A_P_PROV_00649_520,CRM_A,CRM_A,,,brai@example.net,brai@example.net,3768550789,3768550789,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::brai@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00646_438,CRM_B_P_PROV_00646_830,CRM_A,CRM_B,9585752886.0,,boasearunima@example.org,boasearunima@example.org,8421630900,8421630900,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::boasearunima@example.org,2026-02-05T14:34:20
CRM_A_P_PROV_00644_838,CRM_B_P_PROV_00644_823,CRM_A,CRM_B,,,geetikagoswami@example.net,geetikagoswami@example.net,5367497852,5367497852,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::geetikagoswami@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00641_449,CRM_B_P_PROV_00641_452,CRM_A,CRM_B,,,sahnidominic@example.net,sahnidominic@example.net,2054647548,2054647548,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::sahnidominic@example.net,2026-02-05T14:34:20
CRM_A_P_PROV_00640_501,CRM_B_P_PROV_00640_103,CRM_A,CRM_B,8136424561.0,,opathak@example.com,opathak@example.com,0605603567,0605603567,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::opathak@example.com,2026-02-05T14:34:20
CRM_A_P_PROV_00639_217,CRM_B_P_PROV_00639_238,CRM_A,CRM_B,,,aditya42@example.com,aditya42@example.com,7337773126,7337773126,1.0,1.0,1.0,0,1,1,1,1,0.67,manual_review,EMAIL::aditya42@example.com,2026-02-05T14:34:20
